Event id,Trip id,DSS IVS,Event time (local),Local UTC offset (minutes),Type,Detected type,Duration (sec),Speed (kph),Speed (mph),Distance covered (metres),Distance covered (feet),Confirmation,Sub-type,Confirmed by,Confirmation time,Bearing (degrees),GPIO alert,Audio alert,Trip start time,Time into trip (minutes),Trip distance (kms),Trip distance (miles)
127547271,12411497,Unit032,8/11/17 5:02,480,distraction,glance_down,6.95,75,46,144,473,false positive,acceptable driving,Richard,8/11/17 5:59,358,Yes,Yes,43047.19,31,34,21
127614822,12412491,Unit032,8/11/17 7:56,480,distraction,glance_down,11.02,76,47,234,767,false positive,acceptable driving,Pidok,8/11/17 8:24,40,Yes,Yes,43047.26,96,125,78
127705662,12418831,Unit032,8/11/17 11:43,480,distraction,glance_down,11.47,91,57,291,955,false positive,acceptable driving,Pidok,8/11/17 11:53,357,Yes,Yes,43047.4,134,188,117
127800905,12429833,Unit032,8/11/17 15:38,480,distraction,glance_away,4.08,74,46,84,277,false positive,acceptable driving,Will,8/11/17 16:01,297,Yes,Yes,43047.64,23,10,6
128237970,12464255,Unit032,9/11/17 12:26,480,distraction,glance_down,5.37,92,57,137,449,false positive,acceptable driving,Brian,9/11/17 12:32,171,Yes,Yes,43048.42,143,188,117
128719567,12503499,Unit032,10/11/17 8:56,480,fatigue,fatigue,2,91,57,51,166,false positive,yawning,Stefanie Mendoza,10/11/17 11:29,203,Yes,Yes,43049.32,79,109,68
128719703,12503499,Unit032,10/11/17 10:18,480,fatigue,fatigue,1.75,84,52,41,134,false positive,yawning,Stefanie Mendoza,10/11/17 11:28,271,Yes,Yes,43049.32,161,227,141
128719621,12503499,Unit032,10/11/17 10:46,480,fatigue,fatigue,2.1,73,46,43,141,false positive,acceptable driving,Stefanie Mendoza,10/11/17 11:28,235,Yes,Yes,43049.32,189,268,167
128719510,12503499,Unit032,10/11/17 10:51,480,fatigue,fatigue,2.22,81,50,50,163,false positive,acceptable driving,Stefanie Mendoza,10/11/17 11:28,190,Yes,Yes,43049.32,194,275,171
116972985,11501040,Unit019,14/10/17 6:24,480,distraction,fatigue,1.63,91,57,41,135,verified,distracted driving,Analyst 3,14/10/17 6:40,4,Yes,Yes,43022.25,21,11,7
129558215,12578148,Unit032,12/11/17 10:52,480,distraction,glance_down,7.02,60,37,117,383,false positive,acceptable driving,Andrew Valenzuela,12/11/17 10:54,1,Yes,Yes,43051.41,68,19,12
129869989,12603594,Unit032,13/11/17 7:01,480,distraction,glance_down,4.62,91,57,117,383,false positive,acceptable driving,Cynthia,13/11/17 7:52,36,Yes,Yes,43052.28,16,9,6
129884018,12603594,Unit032,13/11/17 7:43,480,distraction,glance_down,12.27,87,54,297,973,false positive,eyewear interference,Heather,13/11/17 7:59,43,Yes,Yes,43052.28,58,72,45
129899426,12603594,Unit032,13/11/17 7:56,480,distraction,glance_down,6.3,87,54,153,501,false positive,acceptable driving,Cynthia,13/11/17 8:32,64,Yes,Yes,43052.28,71,90,56
129955583,12603594,Unit032,13/11/17 10:48,480,distraction,glance_down,7.2,92,57,185,606,false positive,acceptable driving,Cynthia,13/11/17 11:07,27,Yes,Yes,43052.28,243,344,214
116988469,11503135,Unit019,14/10/17 7:36,480,distraction,glance_away,4.4,,,0,0,verified,distracted driving,Analyst 8,14/10/17 7:37,,No,No,43022.31,4,0,0
129964585,12603594,Unit032,13/11/17 11:30,480,distraction,glance_down,4.88,91,56,123,404,false positive,acceptable driving,Cynthia,13/11/17 11:33,30,Yes,Yes,43052.28,285,401,249
129996862,12614403,Unit032,13/11/17 13:05,480,distraction,glance_down,6.63,65,41,120,394,false positive,acceptable driving,Cynthia,13/11/17 13:07,310,Yes,Yes,43052.52,30,34,21
117025131,11503982,Unit073,14/10/17 9:23,480,distraction,fatigue,1.57,90,56,39,128,verified,distracted driving,Analyst 16,14/10/17 9:56,61,Yes,Yes,43022.34,74,94,58
130070892,12614403,Unit032,13/11/17 16:31,480,distraction,glance_down,5.33,85,53,126,412,false positive,acceptable driving,Cynthia,13/11/17 16:38,350,Yes,Yes,43052.52,236,266,165
130070956,12614403,Unit032,13/11/17 16:35,480,distraction,glance_down,8.6,89,55,213,698,false positive,acceptable driving,Cynthia,13/11/17 16:38,355,Yes,Yes,43052.52,240,272,169
130106056,12614403,Unit032,13/11/17 18:15,480,distraction,glance_down,7.18,88,55,176,579,false positive,acceptable driving,Cynthia,13/11/17 18:28,341,Yes,Yes,43052.52,340,419,260
130438780,12651621,Unit032,14/11/17 10:20,480,distraction,glance_down,11.45,91,57,290,952,false positive,eyewear interference,Heather,14/11/17 10:34,176,Yes,Yes,43053.37,85,111,69
130438935,12651621,Unit032,14/11/17 10:21,480,distraction,glance_down,7.52,92,57,191,628,false positive,eyewear interference,Heather,14/11/17 10:34,176,Yes,Yes,43053.37,86,112,69
130482118,12651621,Unit032,14/11/17 11:55,480,distraction,glance_down,4.33,91,57,110,360,false positive,eyewear interference,Heather,14/11/17 12:17,154,Yes,Yes,43053.37,180,202,125
130482289,12651621,Unit032,14/11/17 11:58,480,distraction,glance_down,9.4,92,57,239,784,false positive,eyewear interference,Heather,14/11/17 12:17,211,Yes,Yes,43053.37,183,207,129
130481380,12651621,Unit032,14/11/17 12:03,480,distraction,glance_down,4.08,73,46,83,273,false positive,eyewear interference,Heather,14/11/17 12:15,206,Yes,Yes,43053.37,188,214,133
117034970,11502911,Unit030,14/10/17 9:49,480,distraction,fatigue,1.78,87,54,43,142,verified,distracted driving,Analyst 16,14/10/17 10:33,81,Yes,Yes,43022.31,147,130,80
130617946,12665831,Unit032,14/11/17 18:29,480,distraction,glance_away,5.45,93,58,140,460,false positive,system error,Heather,14/11/17 18:35,205,Yes,Yes,43053.68,131,188,117
117026359,11505541,Unit060,14/10/17 9:58,480,distraction,glance_away,4.88,53,33,71,234,verified,distracted driving,Analyst 11,14/10/17 10:00,188,No,No,43022.39,39,60,37
131018983,12695212,Unit032,15/11/17 13:23,480,fatigue,fatigue,5.23,92,57,134,439,false positive,eyewear interference,Cynthia,15/11/17 13:25,172,Yes,Yes,43054.34,308,379,236
131025388,12695212,Unit032,15/11/17 13:40,480,distraction,glance_down,6.32,93,58,164,537,false positive,eyewear interference,Cynthia,15/11/17 13:41,150,Yes,Yes,43054.34,325,404,251
133329439,12892206,Unit032,20/11/17 11:50,480,distraction,glance_down,7.02,86,53,167,549,false positive,acceptable driving,Brian,20/11/17 12:36,42,Yes,Yes,43059.47,28,25,16
117053347,11503982,Unit073,14/10/17 10:43,480,distraction,fatigue,5.8,81,50,131,428,verified,distracted driving,Analyst 16,14/10/17 11:43,1,Yes,Yes,43022.34,154,212,131
133709879,12912795,Unit032,21/11/17 6:02,480,distraction,glance_down,4.75,83,51,109,358,false positive,acceptable driving,Emma,21/11/17 10:09,11,Yes,Yes,43059.95,429,30,18
133729280,12912795,Unit032,21/11/17 6:48,480,distraction,glance_down,7.7,62,38,132,433,false positive,acceptable driving,Brian,21/11/17 7:23,27,Yes,Yes,43059.95,474,94,58
117042834,11504876,Unit070,14/10/17 11:00,480,distraction,glance_away,5.03,33,21,46,151,verified,distracted driving,Analyst 16,14/10/17 11:03,352,No,No,43022.37,131,49,30
133741650,12912795,Unit032,21/11/17 7:38,480,distraction,glance_down,6.07,90,56,152,500,false positive,acceptable driving,Alex,21/11/17 10:45,323,Yes,Yes,43059.95,524,165,102
133743034,12930017,Unit032,21/11/17 7:44,480,distraction,glance_down,8.68,90,56,218,714,false positive,acceptable driving,Alex,21/11/17 10:53,329,Yes,Yes,43060.32,3,4,3
133757233,12930017,Unit032,21/11/17 8:21,480,distraction,glance_down,5.08,92,57,130,427,false positive,acceptable driving,Emma,21/11/17 11:16,342,Yes,Yes,43060.32,39,59,37
133779999,12930017,Unit032,21/11/17 9:20,480,distraction,glance_down,5.45,67,42,101,332,false positive,acceptable driving,Brian,21/11/17 9:30,114,Yes,Yes,43060.32,98,145,90
133889265,12938462,Unit032,21/11/17 14:01,480,distraction,glance_down,5.47,91,57,139,456,false positive,acceptable driving,Brian,21/11/17 14:03,168,Yes,Yes,43060.5,123,101,63
133889329,12938462,Unit032,21/11/17 14:01,480,distraction,glance_down,4.07,91,57,103,339,false positive,acceptable driving,Brian,21/11/17 14:03,168,Yes,Yes,43060.5,124,101,63
133895763,12942319,Unit032,21/11/17 14:18,480,fatigue,fatigue,2.07,90,56,52,170,false positive,acceptable driving,Emma,21/11/17 14:19,178,Yes,Yes,43060.59,15,23,14
133911283,12942319,Unit032,21/11/17 14:30,480,distraction,glance_down,6.78,92,57,174,570,false positive,acceptable driving,Brian,21/11/17 15:05,149,Yes,Yes,43060.59,27,40,25
133920208,12942319,Unit032,21/11/17 15:07,480,distraction,glance_down,6.13,92,57,157,514,false positive,acceptable driving,Brian,21/11/17 15:27,175,Yes,Yes,43060.59,64,96,60
133920133,12942319,Unit032,21/11/17 15:07,480,distraction,glance_down,4.32,91,57,109,359,false positive,acceptable driving,Brian,21/11/17 15:27,175,Yes,Yes,43060.59,64,97,60
134349350,12971967,Unit032,22/11/17 10:17,480,distraction,glance_down,5.13,91,57,130,427,false positive,acceptable driving,Gianna,22/11/17 11:19,195,Yes,Yes,43061.21,309,366,227
134349204,12971967,Unit032,22/11/17 10:27,480,distraction,glance_down,4.77,91,57,121,396,false positive,acceptable driving,Darlene,22/11/17 11:17,270,Yes,Yes,43061.21,318,380,236
117061158,11508860,Unit029,14/10/17 12:14,480,distraction,glance_away,6.33,64,40,113,372,verified,distracted driving,Analyst 16,14/10/17 12:15,139,No,No,43022.5,13,2,1
134448684,12971967,Unit032,22/11/17 12:25,480,distraction,glance_down,4.08,91,57,103,339,false positive,acceptable driving,Gianna,22/11/17 16:54,175,Yes,Yes,43061.21,436,550,342
134448671,12971967,Unit032,22/11/17 13:19,480,distraction,glance_down,9.98,91,56,251,825,false positive,acceptable driving,Gianna,22/11/17 16:57,170,Yes,Yes,43061.21,491,627,389
134448241,12971967,Unit032,22/11/17 14:29,480,distraction,glance_away,10.72,88,55,262,859,false positive,acceptable driving,Emma,22/11/17 17:06,205,Yes,Yes,43061.21,561,733,455
135845488,13104606,Unit032,25/11/17 11:14,480,distraction,glance_down,5.48,77,48,117,384,false positive,acceptable driving,Nannapat Thiengtham,25/11/17 12:25,4,Yes,Yes,43064.43,62,64,40
136286249,13104606,Unit032,25/11/17 13:04,480,fatigue,fatigue,3.95,89,55,98,320,false positive,yawning,Richard,26/11/17 15:07,327,Yes,Yes,43064.43,172,204,127
136270266,13104606,Unit032,25/11/17 13:51,480,distraction,glance_down,4.58,70,44,90,294,false positive,acceptable driving,Will,26/11/17 14:48,90,Yes,Yes,43064.43,219,265,164
136278627,13104606,Unit032,25/11/17 18:20,480,distraction,glance_away,4.2,57,35,66,216,false positive,acceptable driving,Will,26/11/17 14:55,22,Yes,Yes,43064.43,489,410,255
117061637,11508860,Unit029,14/10/17 12:15,480,distraction,glance_away,4.23,86,53,101,331,verified,distracted driving,Analyst 16,14/10/17 12:16,216,No,No,43022.5,15,5,3
136278182,13138766,Unit032,26/11/17 12:40,480,distraction,glance_down,10.9,76,47,230,754,false positive,acceptable driving,Will,26/11/17 15:10,30,Yes,Yes,43064.82,1019,94,58
136275973,13138766,Unit032,26/11/17 12:45,480,distraction,glance_down,5.55,56,35,87,286,false positive,acceptable driving,Will,26/11/17 15:10,359,Yes,Yes,43064.82,1024,101,63
136548396,13142992,Unit032,27/11/17 5:48,480,distraction,glance_down,5.17,91,57,131,429,false positive,acceptable driving,Brian,27/11/17 6:49,39,Yes,Yes,43065.74,727,283,176
136548314,13142992,Unit032,27/11/17 5:53,480,distraction,glance_down,12.18,90,56,305,999,false positive,acceptable driving,Brian,27/11/17 6:49,33,Yes,Yes,43065.74,732,291,181
137109448,13208409,Unit032,28/11/17 8:15,480,distraction,glance_away,4.78,69,43,92,301,false positive,acceptable driving,Will,28/11/17 9:06,216,Yes,Yes,43067.32,31,7,4
137197978,13211160,Unit032,28/11/17 11:31,480,distraction,glance_down,7.27,92,57,186,611,false positive,acceptable driving,Will,28/11/17 11:49,165,Yes,Yes,43067.37,160,178,110
137343900,13226231,Unit032,28/11/17 17:51,480,distraction,glance_down,4.37,91,57,111,363,false positive,acceptable driving,Richard,28/11/17 17:54,158,Yes,Yes,43067.67,99,143,89
117076563,11503982,Unit073,14/10/17 12:35,480,distraction,fatigue,1.7,91,56,43,141,verified,distracted driving,Analyst 11,14/10/17 13:12,11,Yes,Yes,43022.34,266,317,197
111824260,11042702,Unit033,1/10/17 7:24,480,distraction,glance_down,4.23,90,56,106,348,false positive,acceptable driving,Zarifah,1/10/17 7:26,255,No,No,1/10/17 5:13,131,179,111
117068075,11508860,Unit029,14/10/17 12:39,480,distraction,glance_away,4.63,37,23,48,157,verified,distracted driving,Analyst 11,14/10/17 12:47,257,No,No,43022.5,38,38,24
113462282,11188458,Unit033,5/10/17 14:59,480,distraction,glance_away,5.13,90,56,128,421,false positive,system error,Elyse,5/10/17 15:01,167,No,No,5/10/17 13:28,91,133,82
118504163,11616481,Unit033,17/10/17 20:48,480,distraction,glance_away,5.72,87,54,138,452,false positive,acceptable driving,Elyse,18/10/17 6:18,39,No,No,43025.75,173,200,124
118633426,11646555,Unit033,18/10/17 12:34,480,distraction,glance_away,4.18,88,55,103,337,false positive,eyewear interference,Heather,18/10/17 12:39,15,No,No,43026.48,65,90,56
118633548,11646555,Unit033,18/10/17 12:34,480,distraction,glance_away,5.97,89,55,147,483,false positive,eyewear interference,Heather,18/10/17 12:38,15,No,No,43026.48,65,91,56
118822150,11659528,Unit033,18/10/17 21:31,480,distraction,glance_away,12.08,90,56,302,992,false positive,acceptable driving,Elyse,18/10/17 22:36,10,No,No,43026.8,142,156,97
118821973,11659528,Unit033,18/10/17 21:31,480,distraction,glance_away,4.53,90,56,114,373,false positive,acceptable driving,Elyse,18/10/17 22:34,11,No,No,43026.8,142,156,97
118821915,11659528,Unit033,18/10/17 21:32,480,distraction,glance_away,12.92,88,55,315,1033,false positive,acceptable driving,Elyse,18/10/17 22:34,11,No,No,43026.8,143,157,97
119139881,11686896,Unit033,19/10/17 14:42,480,distraction,glance_away,6.42,90,56,161,528,false positive,acceptable driving,Stefanie Mendoza,19/10/17 14:46,219,No,No,43027.47,201,290,181
119287540,11701428,Unit033,19/10/17 21:51,480,distraction,glance_away,4.13,91,56,104,341,false positive,acceptable driving,Elyse,19/10/17 21:54,161,No,No,43027.83,117,165,103
119477538,11718706,Unit033,20/10/17 8:22,480,distraction,glance_away,6.63,73,45,134,441,false positive,system error,Andrew Valenzuela,20/10/17 8:24,203,No,No,43028.26,131,182,113
120282352,11789825,Unit033,22/10/17 8:18,480,fatigue,fatigue,2.33,90,56,58,191,false positive,eyewear interference,Katelyn,22/10/17 9:39,0,Yes,Yes,43030.3,69,85,53
120327913,11792193,Unit033,22/10/17 12:32,480,fatigue,fatigue,1.72,67,42,32,105,false positive,eyewear interference,Heather,22/10/17 13:00,59,Yes,Yes,43030.5,32,42,26
120621676,11815283,Unit033,23/10/17 10:00,480,fatigue,fatigue,1.95,77,48,42,137,false positive,eyewear interference,Heather,23/10/17 10:09,265,Yes,Yes,43031.38,60,75,47
117076498,11503982,Unit073,14/10/17 13:08,480,distraction,fatigue,1.7,87,54,41,135,verified,distracted driving,Analyst 11,14/10/17 13:12,351,Yes,Yes,43022.34,299,365,227
120639954,11818082,Unit033,23/10/17 11:07,480,fatigue,fatigue,2.2,89,55,54,178,false positive,eyewear interference,Heather,23/10/17 11:12,1,Yes,Yes,43031.45,23,28,17
120644225,11818082,Unit033,23/10/17 11:22,480,fatigue,fatigue,2.27,84,52,53,174,false positive,eyewear interference,Heather,23/10/17 11:24,327,Yes,Yes,43031.45,38,49,30
120677512,11821869,Unit033,23/10/17 12:21,480,fatigue,fatigue,2.05,72,45,41,135,false positive,eyewear interference,Heather,23/10/17 13:10,311,Yes,Yes,43031.51,7,4,2
120676690,11821869,Unit033,23/10/17 12:37,480,fatigue,fatigue,3.58,90,56,89,292,false positive,eyewear interference,Heather,23/10/17 13:07,310,Yes,Yes,43031.51,22,24,15
121021684,11849415,Unit033,24/10/17 8:07,480,distraction,glance_away,10.47,90,56,261,857,false positive,acceptable driving,Stefanie Mendoza,24/10/17 8:22,86,No,No,43032.25,121,152,94
121091896,11857281,Unit033,24/10/17 10:59,480,distraction,glance_away,10.6,91,56,268,878,false positive,acceptable driving,Stefanie Mendoza,24/10/17 11:56,180,No,No,43032.44,31,44,28
121144680,11860878,Unit033,24/10/17 14:03,480,fatigue,fatigue,2.37,90,56,59,195,false positive,eyewear interference,Andrew Valenzuela,24/10/17 14:37,190,Yes,Yes,43032.52,90,128,80
121206828,11865875,Unit033,24/10/17 17:18,480,fatigue,fatigue,2.15,53,33,32,104,false positive,acceptable driving,Stefanie Mendoza,24/10/17 17:46,220,Yes,Yes,43032.65,108,146,91
117098709,11507843,Unit065,14/10/17 13:10,480,distraction,glance_away,5.03,90,56,126,414,verified,distracted driving,Analyst 11,14/10/17 14:37,264,Yes,Yes,43022.47,120,162,101
121510403,11888903,Unit033,25/10/17 7:33,480,fatigue,fatigue,2.27,90,56,57,186,false positive,eyewear interference,Andrew Valenzuela,25/10/17 10:03,271,Yes,Yes,43033.23,126,161,100
121541734,11897307,Unit033,25/10/17 11:25,480,fatigue,fatigue,2.17,91,57,55,180,false positive,acceptable driving,Heather,25/10/17 11:29,131,Yes,Yes,43033.42,84,111,69
117098903,11507843,Unit065,14/10/17 13:10,480,distraction,glance_away,29.72,88,55,730,2396,verified,distracted driving,Analyst 11,14/10/17 14:40,264,Yes,Yes,43022.47,120,163,101
117096956,11502911,Unit030,14/10/17 13:53,480,distraction,fatigue,1.77,90,56,44,145,verified,distracted driving,Analyst 11,14/10/17 14:29,233,Yes,Yes,43022.31,391,424,263
117095510,11510590,Unit021,14/10/17 14:21,480,distraction,glance_away,4.35,68,42,82,268,verified,distracted driving,Analyst 11,14/10/17 14:24,4,No,No,43022.56,51,24,15
122393112,11971038,Unit033,27/10/17 7:25,480,distraction,glance_away,4.15,31,19,35,116,false positive,acceptable driving,Benjamin,27/10/17 7:28,5,No,No,43035.26,77,34,21
122470220,11972869,Unit033,27/10/17 10:56,480,distraction,glance_away,5.45,33,20,50,164,false positive,acceptable driving,Andrew Valenzuela,27/10/17 10:59,315,No,No,43035.32,197,118,73
123719788,12068577,Unit033,30/10/17 18:18,480,distraction,glance_away,5.27,67,41,98,320,false positive,system error,Elyse,30/10/17 18:21,100,No,No,43038.39,541,476,296
123752969,12068577,Unit033,30/10/17 19:49,480,fatigue,fatigue,1.63,91,56,41,135,false positive,yawning,Zarifah,30/10/17 20:04,93,Yes,Yes,43038.39,632,597,371
117095922,11511553,Unit070,14/10/17 14:24,480,distraction,glance_away,5.18,34,21,49,162,verified,distracted driving,Analyst 11,14/10/17 14:25,98,No,No,43022.6,3,0,0
125177787,12203645,Unit033,2/11/17 20:11,480,fatigue,fatigue,2.32,75,47,48,158,false positive,yawning,Gianna,2/11/17 20:18,274,Yes,Yes,2/11/17 17:10,181,234,145
117100216,11511553,Unit070,14/10/17 14:42,480,distraction,glance_away,5.43,31,19,47,155,verified,distracted driving,Analyst 11,14/10/17 14:43,33,No,No,43022.6,20,2,2
128069024,12452903,Unit033,9/11/17 4:59,480,fatigue,fatigue,1.77,87,54,43,141,false positive,yawning,Darlene,9/11/17 5:05,175,Yes,Yes,43048.18,33,22,14
128387863,12479268,Unit033,9/11/17 19:01,480,distraction,glance_away,4.92,90,56,122,402,false positive,acceptable driving,Richard,9/11/17 19:14,33,No,No,43048.76,43,61,38
128753993,12510860,Unit033,10/11/17 12:46,480,distraction,glance_down,4.42,90,56,110,362,false positive,acceptable driving,Zarifah,10/11/17 13:02,189,No,No,43049.47,84,107,66
117102613,11510590,Unit021,14/10/17 14:51,480,distraction,glance_away,4.67,78,48,101,331,verified,distracted driving,Analyst 11,14/10/17 14:52,0,No,No,43022.56,82,50,31
130641905,12670862,Unit033,14/11/17 19:41,480,distraction,glance_away,7.43,78,48,161,528,false positive,system error,Heather,14/11/17 19:42,51,No,No,43053.8,31,33,20
131413515,12736255,Unit033,16/11/17 8:13,480,distraction,glance_away,5.48,32,20,48,159,false positive,system error,Andrew Valenzuela,16/11/17 8:21,102,No,No,43055.29,81,55,34
132602287,12834097,Unit033,18/11/17 16:52,480,distraction,glance_away,6.27,75,47,131,428,false positive,acceptable driving,Gianna,18/11/17 17:12,43,No,No,43057.58,171,171,106
132848137,12855504,Unit033,19/11/17 7:57,480,distraction,glance_away,5.18,90,56,129,423,false positive,acceptable driving,Gianna,19/11/17 8:17,350,No,No,43058.24,135,177,110
117103027,11511553,Unit070,14/10/17 14:52,480,distraction,glance_away,4.3,72,45,86,281,verified,distracted driving,Analyst 11,14/10/17 14:54,353,No,No,43022.6,31,12,8
133810439,12933272,Unit033,21/11/17 10:38,480,distraction,glance_away,7.97,78,48,172,565,false positive,acceptable driving,Nannapat Thiengtham,21/11/17 10:46,181,No,No,43060.39,81,111,69
117310923,11510590,Unit021,14/10/17 15:25,480,distraction,glance_away,4.72,37,23,48,157,verified,distracted driving,Analyst 4,15/10/17 5:49,55,No,No,43022.56,116,88,55
